0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,Binance 1,"206,188.85110586 Ether","11,121,245"
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,Bittrex 1,"86,145.41630579 Ether","9,152,523"
