0xea674fdde714fd979de3edf0f56aa9716b898ec8,Ethermine,882.11859242 Ether,"25,817,137"
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,Nanopool,"3,670.03956956 Ether","14,990,520"
0x829bd824b016326a401d083b33d092293333a830,F2Pool,"3,394.01245086 Ether","8,709,430"
0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,Spark Pool,6.30642441 Ether,"6,038,421"
0x2a65aca4d5fc5b5c859090a6c34d164135398226,DwarfPool 1,"2,766.26115726 Ether","4,658,422"
0xd34da389374caad1a048fbdc4569aae33fd5a375,Genesis Mining,0.24787849 Ether,"1,151,502"
