0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,Exmo 2,"4,140.31622825 Ether","1,537,943"
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,Bitfinex 3,"41,592.58998372 Ether","1,510,730"
0x60d0cc2ae15859f69bf74dadb8ae3bd58434976b,ZB.com,0.96242144 Ether,"1,479,815"
0x5e032243d507c743b061ef021e2ec7fcc6d3ab89,Upbit 3,0.25979869 Ether,"1,363,418"
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,Kraken 4,"89,548.58226234 Ether","1,271,669"
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,Okex 1,"3,115.42368127 Ether","2,151,825"
0xd551234ae421e3bcba99a0da6d736074f22192ff,Binance 2,92.56664287 Ether,"2,136,957"
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,Binance 4,93.70440196 Ether,"2,112,346"
0x564286362092d8e7936f0549571a803b203aaced,Binance 3,89.66065053 Ether,"2,060,294"
